overall,reviewerID,asin
1.0,AZ2FRSGAKN539,B00005N7SL
5.0,A3F1T7JV6AD9K1,B00005N7SL
5.0,AWBCOCZFEAT,B00005N7SL
5.0,A12WL5OF2A8AK4,B00005N7SL
5.0,A2X5CQIWG6SM5P,B00005N7SL
4.0,A2HO8XW5BZI8R9,B00005N7SL
5.0,A32UQPWKJHOCRW,B00005N7SL
5.0,A3N4WMZYJDJD0R,B00005N7SL
5.0,A2HULQXHNHQ98E,B00005N7SL
2.0,A1R848SONIFHG4,B00005N7R0
1.0,A1SHE8N62B6WH8,B00005N7R0
4.0,A3D34SLYA2H6QC,B00005N7R0
5.0,ADJLWJY392XXS,B00005N7R0
1.0,A1585R9B0RU0AM,B00005N7R0
5.0,A347NJ5TH09LX4,B00005N7R0
5.0,A30XJOMZ009PGV,B00005N7R0
1.0,A1MX2F7Y83O9XK,B00005N7R0
1.0,A2RMVSQDAWN330,B00005N7R0
5.0,A2Q4D7IOQ0OGYL,B00005N7R0
2.0,A3TZV5SXQ8F6ST,B00005N7TE
3.0,A2ETZ7GF5B1712,B00005N7TE
3.0,A14HBQ8QCVT9ZR,B00005N7TE
5.0,A3FMAQM2MLM01U,B00005N7TE
2.0,A330K1NZBFVCO2,B00005N7TE
1.0,A1FBH396O9DHRB,B00005N7TE
1.0,A35JR4D6FLXYRQ,B00005N7TE
5.0,A3MQVJ1JNGHDSP,B00005N7TE
2.0,A36LIH2PZTJOJG,B00005N7TE
5.0,A2R38ZV1G3TH87,B00005N7TE
5.0,A32UU3FGCLHPR9,B00005N7Q5
5.0,A26NDG7JPDYO82,B00005N7Q5
5.0,A1BD2BRKSUYQL3,B00005N7Q5
3.0,A2EORF4Y3X70US,B00005N7Q5
1.0,AJDBUCWPEDL01,B00005N7Q5
5.0,A3NV72N7LLWVFZ,B00005N7Q5
1.0,ANY6A8MXX7Q4Q,B00005N7Q5
1.0,A1DMTNS0W1GER8,B00005N7Q5
1.0,A2DCBJRG968KBZ,B00005N7Q5
5.0,A31611G14BCYZ0,B00005N7Q5
5.0,A10TG7PJTDO4F4,B00005N7TM
4.0,AA14AMM03HMXW,B00005N7TM
1.0,A2D7UQH33U3A16,B00005N7TM
5.0,A215WH6RUDUCMP,B00005N7TM
1.0,A3ZRW1ORVITWI,B00005N7TM
5.0,A35JP8KSV9281K,B00005N7TM
5.0,A1D7QI9XORJIN0,B00005N7TM
5.0,A83BMGX930NDY,B00005N7TM
5.0,A2CWIESOCKMPFX,B00005N7TM
5.0,ALNFHVS3SC4FV,B00005N7TM
5.0,A369JGJHYHH4RV,B00005N7XT
4.0,ANT7JXB0CBLK9,B00005N7XT
5.0,A3TF2NAS6HNX0,B00005N7XT
5.0,A6LON9S9Y92GD,B00005N7XT
5.0,A1TT3BKCTCHUD6,B00005N7XT
5.0,A3GY93ILH6WDO6,B00005N7XT
4.0,A1JD9GZF2M89II,B00005N7XT
3.0,A1PGC1GEBY9CZU,B00005N7QH
4.0,AA14AMM03HMXW,B00005N7QH
1.0,A8ORZVK8RWJLI,B00005N7QH
5.0,AW36IDLCEB2WQ,B00005N7QH
5.0,AGITVAZEKKQQF,B00005N7QH
4.0,A2V340YE74P8E5,B00005N7QH
1.0,A3S2DUR1PD5AA9,B00005N7QH
4.0,A1KNDDKOTC3J86,B00005N7QH
1.0,A6ABC94XZTVW1,B00005N7QH
5.0,AIV75BFADAFYI,B00005N7QH
4.0,A1WJ56EUJGZVF,B00005N7TN
5.0,A3RNB2WFM123V0,B00005N7TN
5.0,ABFE0HD5Q51VX,B00005N7TN
5.0,A1BE34F03QPNBV,B00005N7TN
4.0,A10PEXB6XAQ5XF,B00005N7TN
5.0,AMKQP0R290TLS,B00005N7TN
5.0,A2CA7V20LAFY7M,B00005N7TN
5.0,AEICCBU5GW6IP,B00005N7TN
1.0,A3F8466AA20FLM,B00005N7TN
5.0,A1O27W4N94OXNB,B00005N7TN
5.0,AFAR9OOJWQWS4,B00005N7QN
5.0,A1VGYF6BL5Z2L6,B00005N7QN
1.0,A1GJVAHEV93UZY,B00005N7QN
3.0,A1QNPS2N9D358V,B00005N7QN
1.0,A15CK6OV006IWW,B00005N7QN
1.0,A1LQPCXVPXRCEF,B00005N7QN
5.0,A1UFXN18BO3QQ7,B00005N7QN
3.0,A2FHDZ4G4FIPHP,B00005N7QN
5.0,A39XM1QH89VPD0,B00005N7QN
5.0,A29DZ63PXLQREE,B00005N7QN
4.0,A21L4GB3JS23X4,B00005N7VO
5.0,A5H6WYKWE6T4D,B00005N7VO
5.0,A27HG36H4Z3Q1R,B00005N7VO
5.0,A1KMWAONAR02TX,B00005N7VO
5.0,A3J1FO2HVI4U46,B00005N7VO
5.0,AN0HZ54PA8THI,B00005N7VO
5.0,A3RIZ00PR51ROZ,B00005N7VO
5.0,A305NAF7AAEHMN,B00005N7VO
5.0,A2SHSCMG51TBUR,B00005N7VO
5.0,A1WTNB4GSK2NE5,B00005N7VO
5.0,AHT1IK5HJIP63,B00005N7PI
3.0,AWBJZ1376R2PQ,B00005N7PI
1.0,A1ROFZ9H4ISIP4,B00005N7PI
5.0,AKD481B2E5V8L,B00005N7PI
2.0,A1PFWPMYUIHL6Z,B00005N7PI
5.0,A2V5I3DIKQP4NJ,B00005N7PI
5.0,A2EINA5CXMYAV6,B00005N7PI
4.0,A149JRLX4KYPOO,B00005N7PI
5.0,A1BYT99TI7TW3N,B00005N7PI
5.0,AE348RTOWG66L,B00005N7PI
4.0,A3G2MLJJIKKXSR,B00005N7RA
1.0,A3O4OWHIPM4HZ1,B00005N7RA
2.0,A1TCMHQEC2W5JD,B00005N7RA
5.0,A1B04QR3EUVBPV,B00005N7RA
5.0,A1UFXN18BO3QQ7,B00005N7RA
5.0,A2HBZO5QWZHI4U,B00005N7RA
3.0,A1NJJ49IBF11RQ,B00005N7RA
2.0,A32XCJVQFGDCKJ,B00005N7RA
4.0,A3PGI929W5L4BN,B00005N7RA
5.0,A37BJZ6CY5VT56,B00005N7RA
5.0,AP8EHXOKXFH8C,B00005N7RQ
5.0,AUALFXZ6Q5G86,B00005N7RQ
5.0,A1VIGYPZD4L9RT,B00005N7RQ
5.0,A1XU7YSGP1VUQJ,B00005N7RQ
5.0,AWWLS9OB78GB5,B00005N7RQ
4.0,A3E067HEOGJUJ7,B00005N7RQ
1.0,A8EZAFSR4EK1A,B00005N7RQ
2.0,ABZ1HROA704JF,B00005N7RQ
5.0,ATK7M4IEXB07T,B00005N7RQ
5.0,A3LLFX1Z06YHYF,B00005N7SG
5.0,AV1NWDGAEXLQJ,B00005N7SG
1.0,A2192WMY6SFWBU,B00005N7SG
5.0,A35B72PSA30R67,B00005N7SG
4.0,AT2FGH99Z9YO3,B00005N7SG
5.0,A2EM3C1DWP59TX,B00005N7SG
1.0,A1XHQMKXIEFB4C,B00005N7SG
5.0,A16PBKZ0YA10F3,B00005N7SG
5.0,APVLL3LULBYBR,B00005N7SG
2.0,A2B9CCK9W2GVSD,B00005N7SG
1.0,A3RH3R0SPZB3TY,B00005N7T5
1.0,A3VFM15OOXKAWU,B00005N7T5
1.0,A1PDGPJQ2DL84,B00005N7T5
1.0,A3DOBAGX3JLA9P,B00005N7T5
1.0,AGWQ0B3TBXSGM,B00005N7T5
1.0,A2LFTN1436R0HI,B00005N7T5
1.0,A31S88HREBNC77,B00005N7T5
1.0,A1NHPVCGMAH6H1,B00005N7T5
5.0,A1LJZ8S0715N5X,B00005N7T5
2.0,A1KDHZ0F610LGR,B00005N7T5
1.0,A3LPB7H90EQESI,B00005N7OF
4.0,A3BV06QLR8GWQ8,B00005N7OF
5.0,A20FK68BUB1IVA,B00005N7OF
5.0,A1OQRAJQY1FO1P,B00005N7OF
5.0,A2P1WYLYRM77QV,B00005N7OF
5.0,AWQ88RX3G3B28,B00005N7OF
5.0,A3VSWFYO73T9V3,B00005N7OF
5.0,A204FVE7AEXSF2,B00005N7OF
5.0,A25RLM72241Q2F,B00005N7OF
5.0,A2WI54I7PX94NM,B00005N7OF
1.0,A3NDVO7NJNDIV0,B00005N7PN
1.0,A30LJVDK2CT56T,B00005N7PN
3.0,AI50BG6EJL5SL,B00005N7PN
4.0,ATSDTG6RIFZIS,B00005N7PN
5.0,A1XA618XKA8O0G,B00005N7PN
5.0,A3RY2JKYFBBW2J,B00005N7PN
4.0,A12SMNXVNUCT29,B00005N7PN
5.0,A3V4TB2NYKQJ8O,B00005N7PN
3.0,A2R02EPJS5O7QP,B00005N7PN
5.0,A1XKMGBPAP08FD,B00005N7PN
5.0,AAWZOZGGQK9BG,B00005N7VL
5.0,A1KYB6GAYT65Z7,B00005N7VL
5.0,A21AAVHAL13RW5,B00005N7VL
5.0,A1PE2LRXSF4MSR,B00005N7VL
5.0,A3R7MXVQRGGIQ9,B00005N7VL
5.0,A2ZNH4L9GNNW7W,B00005N7VL
5.0,A2O6E5U4GCS683,B00005N7VL
5.0,A29QM2KSNQ0XQH,B00005N7VL
3.0,A1AFCG3Z78LN1R,B00005N7VL
1.0,A2C43GZ0TEGMRV,B00005N7VL
5.0,A2KPKD1AFRI7XA,B00005N7YB
5.0,AMNXI86TKS7U8,B00005N7YB
1.0,A6VWVVEFTOWNA,B00005N7YB
1.0,AKSJHNGJQCQ40,B00005N7YB
2.0,AQ8D86L9MZK4J,B00005N7YB
1.0,AZ6V7UP680K6P,B00005N7YB
3.0,A1Q76NKIPTE1UK,B00005N7YB
2.0,ASCN464JMIBJU,B00005N7QI
1.0,A2FA31Z5KAFZPV,B00005N7QI
1.0,A367PC85TJWSN3,B00005N7QI
2.0,A31IPZE9W7PMKW,B00005N7QI
4.0,A337O2VWV7KRN9,B00005N7QI
1.0,A29FYDKPQLW1YW,B00005N7QI
1.0,A3EVAHV2H2GFI0,B00005N7QI
1.0,A3FNKM500890LP,B00005N7QI
2.0,ANDXYZN9M7GYX,B00005N7QI
5.0,A2CSU19EYZELYN,B00005N7QI
3.0,A21P7ZMNTOPB22,B00005N7VD
4.0,A5RJ8KTHJAUA9,B00005N7VD
1.0,AFBFHQOZENH5L,B00005N7VD
5.0,A2BSZPRBKYAB2K,B00005N7VD
5.0,A3A6RW2BCA6FKV,B00005N7VD
5.0,A3OF98CIAFLD8N,B00005N7VD
3.0,A2IB70KYYN7EGS,B00005N7VD
4.0,A17BT73RVRQYSP,B00005N7VD
5.0,A2OKV4KO2GFM94,B00005N7VD
2.0,A2WMQ0INHRPWG,B00005N7XY
1.0,A2GN5E7SK5J7D3,B00005N7XY
5.0,A2GO2NZ6PU34E2,B00005N7XY
5.0,ACAVPANE6JCR0,B00005N7XY
1.0,A5XOZAY1C9T9A,B00005N7XY
5.0,A21YC8GNYJ8HLN,B00005N7XY
5.0,A80S3ULX9ICB6,B00005N7WM
5.0,A2KAA2WH04CYKE,B00005N7WM
1.0,A3T57WA4BBPC9Z,B00005N7WM
1.0,A34WPJANCH2BDA,B00005N7WM
1.0,AAYYF3V6CDIR4,B00005N7WM
1.0,A3LNANSAQZ3L6I,B00005N7WM
4.0,AJHYL5J8EWO1G,B00005N7WM
3.0,AULOYJCCJFYLW,B00005N7WM
4.0,A240YXY99G0P4,B00005N7WM
1.0,A3JONQZAVAO2MB,B00005N7WM
5.0,A1CCUTTNJJRWLQ,B00005N7SV
5.0,A39M35TS8QGQWU,B00005N7SV
5.0,A1UFMGEZGL7ASQ,B00005N7SV
1.0,A3RKZOF6FRW31J,B00005N7SV
5.0,A9DQCO5KAZLMR,B00005N7SV
5.0,A29SNYZ2SOZ155,B00005N7SV
5.0,A1VQSWO3P6CF1Y,B00005N7SV
2.0,A3KZVT4M4TBZQA,B00005N7SV
5.0,A1HOQSDWIMFFLD,B00005N7SV
2.0,A1D9TVHFJ6F6H5,B00005N7SV
1.0,ARA65LOY3IB9D,B00005N7SE
4.0,A3G40YT8PG9HZF,B00005N7SE
1.0,A2R81JP3JX2LPR,B00005N7SE
4.0,A29IYXA81SBHDV,B00005N7SE
2.0,A2JAM6A89JDW97,B00005N7SE
5.0,A1BA5T64BSEP0N,B00005N7SE
1.0,A2ZVB2SC360WZ7,B00005N7SE
1.0,A31EA28T8Q86MG,B00005N7SE
4.0,A2NE1PK18NP3JM,B00005N7SE
5.0,A2KKFPKYFB2TCY,B00005N7SE
2.0,A2AD433XMIIMUW,B00005N7VS
5.0,ACKXK4BUZBNZB,B00005N7VS
4.0,A25CX0EMYUCKBO,B00005N7VS
2.0,A1NWC7CSKZACRW,B00005N7VS
5.0,ARU3BL6BZBFRL,B00005N7VS
5.0,A6E8D4M6UXS55,B00005N7VS
5.0,A219CJILU7C0S4,B00005N7VS
2.0,A1OR1X2J6V2S3Y,B00005N7VS
4.0,A39VLUTEFU8YL7,B00005N7VS
5.0,A1J7K300PRQWC3,B00005N7SN
3.0,ATZ26XNJTMKZG,B00005N7SN
5.0,AY1S8QVDWK3D7,B00005N7SN
5.0,A1N8RRZ4PCRO9T,B00005N7SN
1.0,A2K3VIMO8F3C5F,B00005N7SN
4.0,A1T254T0C5SBCE,B00005N7SN
1.0,A1SVVDJG04HEZN,B00005N7SN
5.0,A2NQLJH5K71WDX,B00005N7SN
1.0,A37CPHNESXF54F,B00005N7SN
1.0,A158IN1Q0JQ3U6,B00005N7SN
4.0,A2FKON13Y6AQM7,B00005N7OA
5.0,A4ALO9IC2GDST,B00005N7OA
2.0,A8Z7N3KRNQGZN,B00005N7OA
4.0,A3D5ZOGUNI6TE3,B00005N7OA
4.0,A3HJQEF5O3SZOQ,B00005N7OA
5.0,AUOIQMPETYZV4,B00005N7OA
5.0,A3KVMZBKRP07FU,B00005N7OA
1.0,A1JJ0E998A998Y,B00005N7OA
5.0,A29ZDMNFX7MHAU,B00005N7OA
5.0,A1M8GU86ZXUHB5,B00005N7OA
5.0,A3K50VI50OZ44D,B00005N7SH
5.0,APY4PYO7TNHVH,B00005N7SH
5.0,AB2VQOA01S2O0,B00005N7SH
5.0,A2FZ4MRDCMREXK,B00005N7SH
5.0,A2W0HIDLGWT0F2,B00005N7SH
5.0,A38OMB6ZRMEMYB,B00005N7SH
5.0,A1AU8P29R6MIIC,B00005N7SH
5.0,A26BSSXT6AWCDM,B00005N7SH
4.0,A24ZKCE8CWKIHJ,B00005N7SH
5.0,AYPDI5SYP9WQB,B00005N7SH
4.0,A28BWF3NTVY6PO,B00005N7QA
5.0,ATVFACYD56L4A,B00005N7QA
5.0,A1KGF4CIYI42DE,B00005N7QA
5.0,A1A2HKFJBA546G,B00005N7QA
5.0,A2PJXSDDT08K0H,B00005N7QA
5.0,A1ZBIW35Y7ZLV2,B00005N7QA
4.0,A2CC5J7I3IK4J3,B00005N7QA
4.0,A3EW43PGCJJ8Q3,B00005N7QA
2.0,AZ7GV2SSAO9X1,B00005N7QA
1.0,A1SL9LJLBTL66B,B00005N7QA
5.0,A2OHXS9ND9W5X9,B00005N7XS
5.0,A3807OOBCC02T3,B00005N7XS
4.0,AQU2JZ31MEXFI,B00005N7XS
4.0,AWG05S1EE80K6,B00005N7XS
5.0,A275V4EIDG88GM,B00005N7XS
4.0,A3GRT6HGRX1PWF,B00005N7XS
4.0,A4E5OYM9W5RCD,B00005N7XS
5.0,A2ICO9FHF7WATR,B00005N7XS
2.0,AFKNQ2OXNY6JZ,B00005N7XS
1.0,A29HYVVKRH2NH8,B00005N7XS
5.0,A18FFHZYW2GE3F,B00005N7XO
1.0,A3CMAT599U9OUG,B00005N7XO
3.0,A1DFZ5LFDSJKIM,B00005N7XO
5.0,A2D6QMGNR2Q6M9,B00005N7XO
2.0,A1ZB1VETT3ZZ6R,B00005N7XO
5.0,A22GFESKOHX3Z9,B00005N7XO
5.0,AAOL1PQ1VTYFP,B00005N7XO
5.0,A2BI4NFGV8LJVP,B00005N7XO
5.0,A1WT17T0TXJH7L,B00005N7XO
4.0,A39GA9TF8ZE7BZ,B00005N7XO
5.0,ADW9VNWRRHNVZ,B00005N7UW
5.0,A3EMV1FKC684WJ,B00005N7UW
3.0,A284WLP6KOKXY8,B00005N7UW
1.0,AS0TPSSY58BRY,B00005N7UW
5.0,A1V43ZNQ744AWX,B00005N7UW
5.0,A1JER5UAW0CF4E,B00005N7UW
5.0,A3K96P2NWE0BY,B00005N7UW
1.0,A12I5VI55N7H1B,B00005N7UW
1.0,A1M5DL4D7DIQPD,B00005N7UW
5.0,A26EQ8U96JA92T,B00005N7UW
2.0,A1Y410IBBS1QGK,B00005N7S2
1.0,AVL0L21UF84WQ,B00005N7S2
3.0,AMN157NJRFCJJ,B00005N7S2
2.0,A3SLLU4AVF95QA,B00005N7S2
5.0,AYQK48ZBDGNTD,B00005N7S2
4.0,A2RHPTTT7CU5Q3,B00005N7S2
5.0,A24DIHUCLCXM8L,B00005N7S2
5.0,A1PFHTP9P3DUOP,B00005N7S2
5.0,A66OM09EL1DJ0,B00005N7S2
5.0,A2USDV2RW7ZRSP,B00005N7S2
4.0,A3DSSA3Z22WCI7,B00005N7SA
5.0,A34EYF3M1ZI7LK,B00005N7SA
2.0,A2K7P0N2X1KF3Q,B00005N7SA
3.0,A110LQ84XBZ1UD,B00005N7SA
3.0,A3BSIHHIHD3C3U,B00005N7SA
3.0,A6YE39WO8ZXJG,B00005N7SA
5.0,AD1H1JVDO4RIZ,B00005N7SA
5.0,AVO7J57SHNKTH,B00005N7SA
2.0,A2RH3XOFDMUR6B,B00005N7SA
2.0,AZ963FA701G40,B00005N7SA
5.0,A2BNKCBBUAYAUT,B00005N7UG
2.0,A7LQQDEKL7A6D,B00005N7UG
5.0,A1KLP5O6ATZI0R,B00005N7UG
3.0,A5INF77Y5ANX9,B00005N7UG
2.0,A3GTOZ1EGA04S7,B00005N7UG
5.0,A2A8UTMHJC8RZZ,B00005N7UG
1.0,A2FS7KRO6NRU80,B00005N7UG
4.0,A2N1GNOA1BTCRH,B00005N7UG
4.0,A1IU4OFGMI8R2R,B00005N7UG
5.0,AC7QQID572IX,B00005N7UG
5.0,A3C1N6M6PC78TR,B00005N7SD
5.0,A1CTAJQ6N3SOVI,B00005N7SD
3.0,A2OWQ5C15G1O76,B00005N7SD
5.0,A2FHDZ4G4FIPHP,B00005N7SD
5.0,A25MEJIGG9J6HV,B00005N7SD
3.0,AHXY5SUFVXX5R,B00005N7SD
5.0,AGOSAXF0X2LJQ,B00005N7SD
5.0,A1EWCCX0LSRO7J,B00005N7SD
5.0,AK0KJI99RZSHD,B00005N7SD
5.0,A4XIH2AJV2FFN,B00005N7SD
4.0,AJSGYBXJ3OWFU,B00005N7VK
3.0,A2J0PF9P9TKWRZ,B00005N7VK
5.0,A1OG0Y8Q6VXANA,B00005N7VK
5.0,A174TCF723XR01,B00005N7VK
4.0,ANZHZ1909QTIO,B00005N7VK
5.0,A16DUUACAR8ESH,B00005N7VK
5.0,A3OSENIPCHUM72,B00005N7VK
2.0,A2RBQTZ7K297TO,B00005N7VK
5.0,A2GH3EYIFZB1JC,B00005N7VK
5.0,APBSMBRAGDC3L,B00005N7VK
4.0,A33SGLK1RJONAD,B00005N7PR
3.0,AHILWLFX7Y6TA,B00005N7PR
1.0,A3HAE3LFRSRZ2E,B00005N7PR
1.0,ARYR122KG63SC,B00005N7PR
5.0,A22GG7EPL1YDV3,B00005N7PH
5.0,A28D9W1JLM20O8,B00005N7PH
5.0,A2OS42EJW29W1M,B00005N7PH
5.0,ARU25ACWHMW3P,B00005N7PH
5.0,A328HK4Z6JAMQE,B00005N7PH
5.0,A2AOG6C4CT5I38,B00005N7PH
5.0,ALF4EEUQU6E6Y,B00005N7PH
4.0,A72QWFH1IQI5Z,B00005N7PH
5.0,A1K3RV22CEHYMQ,B00005N7PH
5.0,A3OF8353TY6BYM,B00005N7PH
5.0,A1LJZ8S0715N5X,B00005N7PT
5.0,A2ZDHG03V81WYQ,B00005N7PT
5.0,A1Y35J97APLGW3,B00005N7PT
5.0,A6UGPCNVJ1IVI,B00005N7PT
5.0,AC0MBYPVAOY3L,B00005N7PT
5.0,A3RLYHB3QU83UE,B00005N7PT
1.0,A2MI9A3V74SCFT,B00005N7PT
5.0,AOCU1WA5ML5E,B00005N7PT
5.0,A2GPEG5VIC0LWQ,B00005N7PT
5.0,A1VI6UPFTKAEM8,B00005N7PT
5.0,AGYCU4D4Y813G,B00005N7RO
4.0,A24N4804D1LOCW,B00005N7RO
4.0,A31VTZL60AMGGB,B00005N7RO
5.0,A2M8P0HFJANOPC,B00005N7RO
4.0,A3PTA93GZLO0V7,B00005N7RO
4.0,A1VRZADHOXPVN5,B00005N7RO
5.0,A5D90CT813P24,B00005N7RO
1.0,A1SHEDWRXSLWKX,B00005N7RO
5.0,A1Y237WHX37JJC,B00005N7RO
5.0,A3TI8JSOS4R7VQ,B00005N7RO
2.0,A38FS0CHPDHND4,B00005N7R5
5.0,A1KSAGEJ6RJIO5,B00005N7R5
4.0,A2SPJ7R4055OUZ,B00005N7R5
5.0,A29EQPMAASZMEO,B00005N7R5
5.0,A1E8Z8974YEWWR,B00005N7R5
4.0,AINVWH48ED7FA,B00005N7R5
1.0,A1RT3EGCFVLJ7I,B00005N7R5
5.0,A3GGN7X25BDPJ5,B00005N7R5
5.0,A27BO6E6NR164I,B00005N7R5
4.0,A1K209EG89EBVR,B00005N7R5
4.0,A30QMNHLS0YTKI,B00005N7XN
1.0,AACAT4ZV9TDM1,B00005N7XN
5.0,AJLB0ZYTLA06N,B00005N7XN
5.0,A1NYC1DSPH2GG,B00005N7XN
1.0,A3FJR4UJ07BZSU,B00005N7PL
5.0,A1PT367GSGKVHT,B00005N7PL
5.0,A83XPPCQ1DHSC,B00005N7RP
5.0,AFGEJZHZKLAJN,B00005N7RP
1.0,A3TSHFOTZOARZ9,B00005N7RP
2.0,A3NTTA2SUKZS2X,B00005N7RP
3.0,A1ZWOYBPWRN2Y9,B00005N7RP
4.0,A3AOKQCH0YBZDS,B00005N7RP
1.0,A3U5WC9XBHO3AR,B00005N7RP
5.0,AE17NUKX725L0,B00005N7RP
5.0,A14IMZ4CWWIRK4,B00005N7RP
3.0,A1SYMH8YEJ8JLH,B00005N7RP
5.0,A3ULEGXEBO3G9L,B00005N7TX
5.0,A2N407I5DX5CND,B00005N7TX
1.0,A37ETTI6UBHPIA,B00005N7TX
5.0,A1V8KPZ51L4M2K,B00005N7TX
5.0,A3I9F4J5GJKV1A,B00005N7TX
5.0,ALRM3KUK2O1LL,B00005N7TX
5.0,AUBU0ULYXYUOY,B00005N7TX
5.0,A3MEWJPUQ8T1VF,B00005N7TX
5.0,A2GDVKG2OKI70V,B00005N7TX
5.0,A304RPL0AXPGZO,B00005N7TX
5.0,A2MKT6RMIOQZXN,B00005N7XF
1.0,A2VTW0JAJCD012,B00005N7XF
4.0,A27GWUGKZFGVYL,B00005N7XF
3.0,A3UKJCEIU3REQ2,B00005N7XF
5.0,AB4VAI7CD26J7,B00005N7XF
3.0,A21L8EXMUTMNSK,B00005N7XF
4.0,A1TBX5IATRO7QI,B00005N7XF
5.0,A39B5YUVIS1ZM3,B00005N7XF
5.0,A39SFZ8CBEU45G,B00005N7XF
3.0,A3HJAIFRRFHUAB,B00005N7XF
1.0,AIU7923VK1A6W,B00005N7QG
3.0,A2M0FSEINJNH1,B00005N7QG
3.0,A3S362O7VSNW2U,B00005N7QG
1.0,AUEE2C4NDDBLO,B00005N7QG
2.0,AE4WO2Q4TU636,B00005N7QG
1.0,A1X8YHV3M7L7X3,B00005N7QG
5.0,A35B72PSA30R67,B00005N7QG
2.0,A2LSU62ACGFTAV,B00005N7QG
5.0,AH9E7FZCU26H6,B00005N7QG
5.0,A39Z4120MLZEHW,B00005N7QG
5.0,A3A8BFW888QRA3,B00005N7T6
5.0,A3F4J9MM9F8GW8,B00005N7T6
5.0,AQUXUC9UQS6KA,B00005N7T6
5.0,AEOEDHB9I5NMC,B00005N7T6
5.0,A2F0LKZYK0QMBL,B00005N7T6
2.0,A3GF7RWSF3UWI3,B00005N7T6
2.0,A2BJPX5Q57NYND,B00005N7T6
5.0,A1EYRTYQTCWKYP,B00005N7T6
5.0,AJ7LO1SJULNU6,B00005N7T6
5.0,A30C3EFTH23DB,B00005N7T6
5.0,A10Q43RN2JPCMR,B00005N7T1
5.0,A3A8Z84VHYXU5B,B00005N7T1
5.0,AIYC63W4HCIWX,B00005N7T1
5.0,A10YB2NJ6X7C9U,B00005N7Q2
5.0,A2VR6SWVSF6K4,B00005N7Q2
4.0,A14LGOJW2DQS7J,B00005N7Q2
5.0,A3IGJXAAJN2A9V,B00005N7Q2
1.0,A1L8Q4R7OVZ8TH,B00005N7Q2
1.0,AI8VOXCKXM3RN,B00005N7Q2
5.0,A10JW3HRTCS6L3,B00005N7Q2
3.0,A3B5W4N3TQ3CWF,B00005N7Q2
4.0,A2NRSPSHOQROM1,B00005N7Q2
1.0,A368SW9MTEW6MJ,B00005N7Q2
5.0,AEBK8OF3TZXL7,B00005N7RV
1.0,A2QSDICC0VEJI,B00005N7RV
1.0,A1EZFS8E7SJKRL,B00005N7RV
2.0,A2CDGXEFGE8S6Q,B00005N7RV
5.0,AXZVYWCP2EEX4,B00005N7RV
4.0,A13001B1L1Z7GH,B00005N7RV
4.0,A3DRVAX8TC5NWR,B00005N7RV
1.0,A2EEJEE1YA2Z86,B00005N7RV
5.0,AFFVEORM76MMC,B00005N7RV
5.0,AZJVP4ZT1PAI8,B00005N7QD
4.0,A2M2KG6L1QOAJ9,B00005N7QD
4.0,A3Q8XHRXRVIKO8,B00005N7QD
1.0,A22J8SFAV9JEPX,B00005N7QD
5.0,A3BN7AU3RJP6ZX,B00005N7QD
1.0,A1LDKUZZIVYDZ5,B00005N7QD
2.0,ALFOLRTKMPOGL,B00005N7QD
5.0,A255BPJBDIO6EM,B00005N7QD
3.0,A3FRO9HN0OSJDG,B00005N7QD
5.0,A2QODG2Y414Z1E,B00005N7QD
1.0,AU72YWEYYV1WR,B00005N7WP
1.0,AZJKYUX73OCL1,B00005N7WP
5.0,A3CGCIRGBWAIG1,B00005N7WP
5.0,A1M5SF0U73GSQG,B00005N7WP
1.0,A1LN8BQAYQ9LM5,B00005N7WP
5.0,A2N7J30I26CH12,B00005N7WP
1.0,A1K085Z4QZYJLV,B00005N7WP
1.0,A2GP29E9BR2Y4B,B00005N7WP
1.0,A3KDI3X82AU5VX,B00005N7WP
1.0,A1JNHR6JFFE1BC,B00005N7WP
5.0,A113KQI9YML9BD,B00005N7O9
5.0,A14XVZRIN0QD9U,B00005N7O9
5.0,A3M9ZOWWQKEQD1,B00005N7O9
5.0,A2HLTJOWL3SWCB,B00005N7O9
5.0,A22W65ZKOASKS7,B00005N7O9
5.0,A1PY9WULQ8ZXEL,B00005N7O9
5.0,ACAE5TQ5XNW5T,B00005N7O9
5.0,A1Z4J1W95JYV9E,B00005N7O9
5.0,A1ZYZLTPF1S2QL,B00005N7O9
2.0,A1ZHS0N277VXES,B00005N7O9
5.0,A336VNCRZ6JFCV,B00005N7QJ
5.0,A2TVP7RDV4IFUK,B00005N7QJ
5.0,A3NVVZ9RXEZ73E,B00005N7QJ
5.0,A1RRACL3I6R3R9,B00005N7QJ
5.0,A3CFXUDYOBPG6A,B00005N7QJ
5.0,A2SPMLHB7ZA836,B00005N7QJ
5.0,A196RNYLEO43LV,B00005N7QJ
4.0,AII1GI5CTKGI,B00005N7QJ
5.0,A2YGVLU1T9Z1NA,B00005N7QJ
5.0,A3RDSWPVIGFZ2P,B00005N7QJ
3.0,A3R2P54YOYYMGT,B00005N7U1
4.0,ADYK7I9HYR2WY,B00005N7U1
5.0,A12UKO3KW94UU1,B00005N7U1
4.0,A2JMSBNMHX5QBF,B00005N7U1
5.0,AANKLV0CQT3QB,B00005N7U1
5.0,A1Y51XU9MAZKBR,B00005N7U1
4.0,AQNYSBD6PLMI6,B00005N7U1
